미세먼지 들이마시면서 캠핑을 하고 싶을까?,"""'장윤정♥' 도경완, 폭풍성장 아들과 캠핑 근황..""""언젠간 엄마도 함께"""" [★SHOT!]""",offensive,1
하나님에 좋은 말씀대로 행하려하고 기도하면 됩니다 목사들을 보고 교회에 다니는거 아닙니다 저들도 인간이라 돈보면 욕심나고 다 똑같은 것입니다 하나님을 교회를 욕하면 안됩니다,"""[SC이슈]""""父와 무관"""" 예은父 200억 사기·성추행 혐의→예은도 피소 '충격'(종합)""",none,0
방송 이미지는 믿을게못되. 며느리 갈굴지 어떻게아냐 김치들아,"""'한밤' 서효림, 김수미 며느리 되던 날…특급 하객+미소 만발""",hate,1
정말 축하해요~~,"""[공식] 이정현, 예비신랑 3살 연하 정형외과 전문의 """"1년 교제""""""",none,0
박한별 너무 이쁨❤️,"""'슬플 때 사랑한다' 박하나→박한별 성형 완료, 환골탈태 통할까 [종합]""",none,0
40세 이상 한녀들은 임신도 못하는 사실상 쓸모없는 분리수거 대상,"""""""母도 정신적 충격""""…구혜선, 안재현 '뒷담화→주취상태서 여성들과 긴밀 연락' 주장 [종합]""",hate,1
세상에 가짜미투라는건 없다 한남들의 모자란 변명일뿐,"""[Oh!쎈 레터] '무혐의' 김흥국, 여론도 달라지나..""""가짜 미투 엄하게 처벌""""""",hate,1
세기의 커플 탄생 영원한 사랑.,"""SM """"강타, 정유미와 좋은 감정으로 만나는 중""""(공식)""",none,0
결국 남자를 죽게 하는건 뇨쟈들...요즘 여자들 순결 지키고 한 남자 한테올인 하는 여자들 잇는지...원나잇 하는 세상에 ...여자들 니들은 남편 이랑할때 아다라시 엿나 ㅋㅋ,"""조민기, 사망 전 음성공개 """"딸 대학원 입학, 신경쓰이지 않게…""""""",hate,1
"한국 중년 남자배우 스타일, 얼굴 부분 ㅡ짱짱 배우는//이정재, 정우성, 장동건, 원빈","""[Oh!커피 한 잔①] '신과함께2' 이정재 """"염라언니, 내가 이런 역할까지 하다니""""""",none,0
지가 이완맥그리거인줄알고 이완쓴 허접?,"""[단독]'이보미♥' 이완 """"양가 부모님도 잘 알아요..신부 가족과 12월 만남""""""",none,0
이딴 프로를..지들만의 리그 니들끼리 그냥 해라,"""""""차세대 골프★양성"""" 첫방 '스윙키즈' 송지아 외 6人, 최초 '골프예능' 탄생 [종합]""",none,0
천연기념물 을처먹냐 잡으면서 먹기전에 물어보는게 기본상식일터 낚시를해도 심지어 금어기인지 잡으면안되는물고기인지 확인하는데 방송하면서 그런거도안지키냐 그냥징역보내라,‘정글’ 멸종 위기 대왕조개 채취 논란→사과→태국 당국 고발→이열음 측 “확인 중”[종합],hate,1
여자나이 38이면 거의 썩은고기 수준임..겉은 번드르르 화장해도 다티남,"""[단독] 김태욱 """"김건모 맞선녀가 우리 직원? 저도 방송 보고 놀라""""""",hate,1
결혼해서 더 느끼는거~~~ 친구들과의 시간이 넘 좋다는거~~,소유진 얼굴은 안보이고 음식만...백종원 아내답네,none,0
근데 택연은 재미가 없잖아요. 그냥 착한 이승기 택연.. 재미는 없다.,"""'연예가중계' 이서진 """"내가 '꽃할배' 된다면 짐꾼은 택연 추천""""""",none,0
너무 기엽다 증말..!!,"""[종합]'슈돌' 문희준♥소율 딸 희율, 새가족 합류…예고만으로 벌써 '이슈' [공식]""",none,0
장백지 남자 밝히는걸로 엄텅유명한데 ... 색녀다 색녀,"""싱글맘 장백지, 셋째 출산 인정…아빠는 대체 누구?[룩@차이나]""",hate,1
방송 연출 탓하는 건가? 제가 보기엔 충분히 현주 선택할 게 보였고 그 선택도 충분히 타당해 보였는데요. 그냥 기자님도 헛소리 싸면서 여론몰이 마시고 현실로 돌아오시면 문제 해결 될 듯해요,"""[엑's 이슈] '하트시그널2' 김현우·임현주 향한 악플, 시청자 탓만 할 텐가""",offensive,1
도대체 정부는 무엇을 감추려고 이렇게 죄없는 사람에게 죄를 뒤짚어 씌울까요,"""'SBS 8뉴스' 정준영, 몰카 영상 불법 공유‥피해자만 10여 명 '대화 공개'[종합]""",offensive,1
서류상 이혼 어차피 필요없어요 ~ 두분이서 행복하게 오래오래 사시면되죠 ~ 응원하는 사람많다는거 알아주세요 !,"""[SC현장]""""이혼 소송 청구 기각""""…'불륜남' 홍상수 감독, 아내와 이혼 못한다 (종합)""",none,0
매번 논란과 해명의 반복이라......,"""[어저께TV] '나혼자' 이시언X기안84X헨리, 태도 논란 씻은 '현실 형제愛'""",none,0
김민서가 누구야?,"""[단독] 김민서 오늘(17일) 결혼, 미국서 신혼 생활 시작""",offensive,1
요즘 가수 잘 모르는 우리 엄마도 재범이는 좋아함.아니 재범이를 어디서 봐서 좋아하냐고 물어보니깐 쇼미더머니에서 보니깐 진국이랰ㅋㅋㅋㅋㅋㅋ 그래서 그레이랑 재범이를 매우 잘 알고있음ㅋㅋ에이오지라고 회사도 알고있음ㅋㅋㅋ,"""""""명반병 있었다""""..'일로 만난 사이' 쌈디, 유재석에게 고백한 번아웃증후군 [어저께TV]""",none,0
기자하다 프리갔네남성편력이 쫌 있는거같은데결국 정착했네,"""안현모, 남편 라이머와 제주 힐링 여행...수영복 자태는 ♥작품""",offensive,1
아무리 이찬원 1등이라고 난리쳐도 안되는거야! 왜? 대한민국 에 찬원이 처럼 부르는 가수는 많으니까^^ 하지만 임영웅이나 안성훈 처럼 부르는 가수는 없으니까 그게 팩트니까 !!,"""[종합] '미스터트롯' 임영웅, 본선 3차 眞 등극…노지훈→고재근 탈락""",none,0
이 커플좀 제발빼면안되냐 진짜 보기시름.여자 내숭덩어리,"""'연애의 맛2' 고주원·김보미, 첫키스 질문에 '발그레'""",offensive,1
43.1 이라 .. 행복해서 살쪘다는걸 보여주고싶은건가? 아니면 임...신?,이던♥→계약해지→43kg 체중..현아의 모든 것이 '핫이슈' (종합)[Oh!쎈 이슈],offensive,1
여자는 나이많으면 버려야지,"""[공식]송중기-송혜교, 이혼 조정 신청 """"원만한 이혼절차 마무리 희망""""""",hate,1
이효리얼굴은 코가 다함. 진짜 저 코 아니었음 평범,"""'톡투유2' 이효리, 첫 게스트 등장 """"유리와 제주도서 동침""""""",offensive,1
연기자인데 좀 질림..연기가 항상 거기서 거기....말그대로 근무성과는 없고 직장만 열심히 다니는 스타일,"""[SS인터뷰①]성동일 """"난 돈 버는 연기기술자. 직장 열심히 다니는게 죄 아니지 않나""""""",offensive,1
이럴 줄 알았다 딱봐도 거짓뉴스였음 나혼자산다 본 사람이면 다 알텐데 잔나비 진짜 힘들게 노력해서 성공하니까 괜히 시샘나서,"""잔나비 측 """"SBS 보도 사실무근..허위사실 유포 법적 강력조치"""" [공식입장 전문]""",none,0
장애인 스티븐 호킹박사보다 일베충들의 행복지수가 더 높다.,"""스티븐 호킹 별세, 미드 '빅뱅이론' 추모한 이유""",hate,1
그저 은퇴각 ㅋ ✔️✔️,"""'퀸덤' 박봄, 비밀의 마지막 주인공으로 등장…오마이걸 깜짝""",offensive,1
솔직히 남태훈두고 두여자가 서로차지할려고 싸운거 아니냐?,"""'양다리 의혹' 남태현 """"장재인에 사과…곧 사과문 올리고 해명""""[전문]""",offensive,1
좀웃기다. 바다빼고 슈랑 유진 절친이었는데..슈 그리되니 바다랑 노네 ㅎ,"""바다X유진, S.E.S.의 오랜 우정…요정 미모도 열일""",none,0
일부러 엉망인 곳 찾아서 섭외 하는구만,"""""""폐업·판매불가"""" '골목식당' 백종원 분노한 '준비 제로' 청파동 피자집[종합]""",offensive,1
유승준은 천재적인 재능이라도 있지 이넘은 뭐없잖어 대중들이 왜 봐줘야해,"""[SC이슈] 버닝썬·성접대·탈세 의혹..승리, 25일 '무사입대'할 수 있나(종합)""",hate,1
안검하수를 그나이에하는게 말이냐?ㅋㅋ그렇게 떳떳하면 진단서보여주면서얘기하지ㅋㅋ,"""구하라, 쌍꺼풀 수술 지적에 """"안검하수가 죄냐"""" 설전""",offensive,1
아이돌 넣어서 아이돌 이미지 망치지 말고 니들끼리 망해라. 이제 엠씨들 때문에 안본다. 특히 김구라 윤종신 김국진때문에. 신정환 옹호할때 정 떨어졌다,"""[최고의 TV] """"아이돌 자리인데.."""" '라스' 新 MC 차태현이 일으킬 변화""",offensive,1
"장윤정 만나서 사람됐지~~ 오죽하면 장윤정이 결혼조건으로 프리선언금지, kbs퇴사금지 걸었겠냐?? 얘도 한때는 많이 놀았다든데~~","""'득녀' 도경완, 상체탈의+딸바보 몹쓸 인증샷 """"다 가진 남자""""""",hate,1
ㅋㅋㅋㅋㅋ아이고 핫하긴핫하네. 기사마다 악플달러 달려오니...,"""'SKY캐슬'→'사이코메트리 그녀석'...조병규, 대세 배우로 '우뚝' [종합]""",offensive,1
솔까 노잼,"""[단독]스태프 사망사고 '서른이지만', 결국 오늘 촬영 취소""",offensive,1
꼰대임?! 자격지심 쩐다 정말.,"""소유진♥백종원, 호주 여행 근황에 누리꾼들 """"아빠랑 딸 같다""""""",offensive,1
쩔뚝아 걸어봐 ㅋㅋㅋ,"""[단독] 김사랑, 이탈리아 여행 중 추락사고…현재 응급 치료 중""",hate,1
얘는 feel이 왠지 잘 생긴듯하다가도 왠지 컨츄리~~하단 느낌이 분명 있음 그나마 가꿔서 이 정도지를 기본 바탕이 잘 생겼단 이미지랑 거리가 먼게 암튼 아직 어린 나이니 일이 잘 풀리길,"""[단독] 강다니엘, 휴대폰 번호까지 바꿨다..워너원과 연락 無""",offensive,1
찌질한 한국 천것들 남의 결혼기사에 또 댓글 놀이지? 니들보단 능력좋고 잘사는 사람이니 걱정은 니들 버어러지 인생 에나 하거라 ㅋㅋㅋ,"""[단독] '2월 결혼' 류시원, 웨딩 화보 입수..꼭 잡은 두 손""",hate,1
서감독 똥폼은 그만.,"""'핸섬 타이거즈', 감격의 첫 승…손지창, 진심 조언 """"또 한 번의 기적 만들길"""" [종합]""",offensive,1
"결별관심없고, 그냥 한혜진 왜나오는지 모르겠음 화사가 차라리 백번 착해보이고 궁금함",‘나 혼자 산다’ 전현무♥한혜진 결별설 부인 후 첫 방송 ‘화기애애’[결정적장면],hate,1
머냐 이듣보년은 연예인도 아니고 일반인년 결혼하거나 말거나지,"""유혜주, 톱스타도 울고갈 핫한 결혼발표..#얼짱 #정준영 #훈남신랑 [Oh!쎈 이슈]""",hate,1
친목도모하는것도 아니고 그만하고 기부나 쳐해.,"""채연, 기부로 아이스버킷 동참..정가은·한재석 지목""",hate,1
그래도 남들 하는건 다해보고 살아야하지않나? 결혼도 해보고 애도 키워보고,"""'연예가중계' 이서진 """"내가 '꽃할배' 된다면 짐꾼은 택연 추천""""""",none,0
강대니엘+박지훈+웅성우특히 강대니엘. 전국민이이미알고있다,"""""""워너원 조작 멤버 1명""""…'프듀' 안PD·김CP, 대담한 전 시즌 조작 [종합]""",offensive,1
보아씨도 조심하세요 오죽하면 뜬금없이 보아씨가 엮이는 기사가 낫겠어요?? 아니라고 믿지만 증거는 남아요 본인이 조심하는게 최선이에요 아니 하지마세요 제발,'한밤' 슈 '1심 공판'→조보아 '표정 오해' [★밤TView],offensive,1
이성경님 캐스팅은 좀 아쉽습니다,"""'낭만닥터 김사부2' 한석규, 장관 수술 성공…들이닥친 최진호X김주헌(종합)""",none,0
꼴깝을 떨고있네.ㅋ,"""'득녀' 도경완, 상체탈의+딸바보 몹쓸 인증샷 """"다 가진 남자""""""",hate,1
요샌 문씨라고만하면 짜증난다. 재앙이다,"""'아사연' 하일x문단열, 사돈 됐다..재익♥에스더 '첫 만남'(종합)""",hate,1
남자는 어릴수록 단단하니 맛있음. 25살 넘으면 철지난 크리스마스 케잌처럼 흐물거리기 시작,"""'영앤리치♥' 박규리, 7살 연하 남친과 인연 맺은 전시회 언급? """"서로 서로 나눔"""" [종합]""",hate,1
팬입니다! 축하합니다! 멋진 결혼식이네요~^^,"""""""결혼식 대신 연주회""""…하림, 영화 같은 결혼 발표→쏟아지는 응원 (종합)[Oh!쎈 이슈]""",none,0
송지효도 어울리는데 홍진영은 넘사벽이지 워낙 잘 어울려서 ㅋㅋ,"""[★밤TView]'미우새' 김종국 """"송지효vs홍진영? 굳이 고르라면 홍진영""""""",none,0
어제보면서 한혜진전현무 불편햇던게 나뿐이아니엿구나,'나혼자 산다' 金 독보적 1위…화사→전현무·이시언·기안84 '웃음 폭탄',none,0
김성주 꼴보기 싫어서 안봄,"""[종합] '복면가왕' 동막골소녀, 85대 가왕 등극… 열대세=린""",hate,1
지금이 국가부도의 날이다 문재앙이 있는한,"""[공식]'국가부도의날', '내부자들' 꺾고 역대 11월 韓영화 최고 오프닝""",hate,1
아까비... 강남에 클럽 하나 있었으면 운전병으로 꿀빨텐데,"""[단독] 인피니트 장동우, 의경 불합격…현역으로 입대""",offensive,1
"그만하쟤 이상윤 입에서 ,.개빡!!!!!!!","""[종합]'VIP' 이상윤, 장나라 아닌 표예진 찾아갔다…'오열'에 포옹 '반전 엔딩'""",none,0
층간소음 장난 아닐텐데 위아랫집 스트레스 엄청 받았을듯,'나혼자산다' 이시언의 엉망진창 집들이…'청결 황태자' 황민현[종합],none,0
이분이 마블 끝판왕 아님?,"""스탠리 별세, 마블 히어로 애도물결..""""아버지 편히 잠드시길""""(종합)""",none,0
아 자수성가드립 그만좀해라 아 지겨워 여기서도 저기서도 자수성가드립,"""성동일 """"난 사생아였다…내 인생작은 아내"""" 고백""",offensive,1
머리카락을 아프게 잡아당긴거임? 뭐땜에 그런거임? 성추행식으로 변태같이 머리만짐? 아 뭐 영상이 없으니 뭐가 잘못된건지 알수가있나,"""‘아육대’ 측 “츄 머리카락 잡은 무례 범해, 사과문=사칭” 공식 사과(전문)""",none,0
야이 호구들아 이익 안남게 9000 원 했겠냐? 등신들많네 ㅋㅋ ㅋ 한심하다,[종합]'골목식당' 튀김→카레덮밥+초밥 단일메뉴…'둔촌동' 골목 활성화 성공,hate,1
어째 7이랑 째지고 시집간다길래 잘사는갑다 했다..,"""박한별 남편 실명공개 유인석, 경찰총장과 직접적 관계 확인""",offensive,1
미친고래 출연시켜라 솔직히 서현진이 나와야지,"""“누구보다 강렬했던 도인범의 컴백”…‘김사부2’ 양세종, 특별출연의 좋은 예""",none,0
김종민 전 여친 장윤정~~,"""[종합] '영수증2' 도경완, 아내 장윤정의 ♥진심에 '눈물 펑펑'""",none,0
부모가 백번 잘못했지만 그렇다고 꼭 수척해지고 살 빠져야 하나? 커피 마신게 무슨 죽을 죄도 아니고 이렇게까지 몰아가야 합니까?,"""부모 체포되던 날, 마이크로닷의 수상한 행보 [리폿@이슈]""",none,0
과연 신동욱이 힘든과거 딛고 재기하는 이 시기에 이런기사가 나오게 행동 했을까? 진실은 밝혀져야 하는 일이지만 조부 언론플레이가 손자를 망치고 있다는건 나만의 생각?,신동욱 측 “조부와 소송 진행 중…허위 주장 법적대응” [공식입장 전문],offensive,1
남궁민 존잘에 연기신인데 피지컬이 넘 아쉽,"""'스토브리그' 남궁민, 감독 리더십↑+유망주 호주 리그 파견…""""의도한 갈등이었다""""(종합)""",none,0
한쳐아 너도 어지간하구나 이와중에 인별하는 뇌상태가 궁금하다 요즘은 그래서 내조 잘하고 있니?,"""한채아, 딸과 카페 나들이..남편 차세찌 논란 후 밝아진 근황""",hate,1
남녀 성비율봐라 ㅋㅋ 30대~40대여자들 댓글이 대부분 ㅋㅋ 맨날 막장드라마에 재벌과 평민여자의 로맨스 드라마만 처보다가 이런 드라마 보니 대가리 텅텅빈 3~40대 맘충년들은 당연히 이해가 안가지 ㅋㅋ,"""첫방 ‘아스달’ 송중기母 추자현, 어린 장동건 음모 희생양 됐다""",hate,1
박호산는 뭔 듣보잡이냐.마 그냥 드라마 때리쳐라,[종합] “‘나의 아저씨’ 박호산만 기억해”…성추문 오달수 지우기 (전문),offensive,1
아니라잖아.. 좀 믿어라 인간들아.. 싫으면 그냥 니 인생 살고 쫌..,"""하정우, 프로포폴 불법투약 아니었나…채널A, 병원장 문자 공개 [종합]""",hate,1
전교8등이대단한거냐 1등부터7등은 머 세상다가진거냐 호들갑 졸떨어 그지딴따라들 돈맛 여자맛 남자맛만아는 족속들,"""'1대100' 예은 """"전교 8등, 차에서 공부했지만 법대 수시→면접 탈락""""""",hate,1
역시 교과서적인 훈훈한마무리는 몰입도를 떨어뜨리는군 !,염정아의 선택에 안도하고 눈물에 울다…'역시 갓정아',none,0
태양은 니들 빠수니들 있는지도 몰러ㅋㅋ,"""[★현장스케치]""""태양, 다시 만나요""""..청성부대 앞 배웅 팬들 운집""",offensive,1
송찌질에게 탑은 안어울리죠 그녀덕에 특급열차 탄거죠 송찌질 이제 특급열차 운행 안합니다 하차하세요~~ㅋㅋㅋ,"""[단독]송혜교, 이혼성립전 인터뷰 공개 '눈길'…""""올해는 혼자만의 시간 필요하다""""""",hate,1
와 셋 다 다르네ㅋㅋㅋ 첫째는 첫째같이 공부하게 생겼고 둘째는 이쁘게 생겼고 셋째는 잘 놀게 생겼네ㅋ,"""정웅인 딸 삼윤이 5년만 폭풍성장 """"놀이기구 몇개 타지도 못했었는데..""""""",none,0
난 이국주 좋던뎅...ㅎㅎ,"""이국주, """"새로 산 옷 기분 좋았는데...뭐야, 나 천막이야""""""",none,0
이견 많은데요...? 기사제목 바꿔주시길 공효진 연기 재미없어 .. 누군가는 자연스럽다는데.. 그럼 매번 자연스럽게 연기할 캐릭터만 공효진이 고르나봄..언제적 공블리야...,"""공효진, '동백꽃 필 무렵'으로 품에 안은 대상…이견 없는 '공블리'의 해 [종합]""",offensive,1
둘이 넘 이뻤는데 늘 응원합니다~힘내세요!!!,"""[종합]고원희-이하율, 핑크빛 공개 열애 마침표 """"동료로 남는다""""""",none,0
관종도 이런관종이 없지 노답,"""'한밤' 구혜선 """"안재현과 이혼, 처음엔 장난치는 줄..폭로 후 만난적 없다""""[종합]""",offensive,1
힘내세요.저두 이틀전 사촌오빠를 보내고 왔는데 맘이 추스려지지 않내요,"""[종합]""""힘내세요""""…'모친상' 김숙에 쏟아지는 응원+애도 물결""",none,0
다봤는데 뭔내용인지,"""공효진, 까멜리아의 패셔니스타…""""역시 옹산 대표 미녀""""""",none,0
강다니엘 노력한거 잘 안다. 속 시끄러운 얘기 많지만 진심 아는 사람들은 다 알고 있다. 여기서 이런저런 얘기하는 사람들 중 정말 팬인 사람이 얼마나 될까? 어차피 자기일 아니니 쉽게 말하는 것일 뿐이다,"""[단독] 강다니엘 측근 """"지효와 열애? 자연스레 감정 키워..음악 소홀히 한 적 없다""""""",none,0
풀려나? 개 똘끼같은소리하네 너희집인데 어딜풀려나? 내일 풀어준데? 돈주면?,"""[POP이슈]박유천, 마약 혐의 시인→추가자백→""""가족 보기 괴로워..풀려나고파""""[종합]""",hate,1
이건뭐ㅋ거전 복귀프로그램 다됫네 잊혀진애들 불러서 눈물로 이슈만들고 시들해지면 또 복귀할사람 부르고 불타는청춘이 아니라 불타는복귀가 낫것다ㅉ,[종합] '불청' 이재영의 21년만 귀환…투병 중인 父 향한 진심의 '눈물',none,0
진짜 치사스럽다 소속사 총동원령 내리고 구혜선 파묻을모양이네 그래도 응원한ㅇㄴ 사람도 많다 구혜선 힘내라,구혜선은 무엇을 '다시 시작'한다는 것일까…안재현 폭로? 홍보? 학업?[종합],none,0
퇴물아재 결혼 얘기말고 우리 방탄 오라버니들 미국 프로그램 스케쥴 잡혔던데.. 그거나 기사내주세요 기자님~!,"""태양♥민효린, 오늘(3일) 결혼…3년 열애 끝 부부 된다""",hate,1
보면 볼수록 유연석과 서현진의 빈자리가 크게 느껴진다.키크고 잘생기고 예쁜 저 두 마델들은 그냥 '학교'나 '드림하이'나 찍으면 딱이다. 제발 정극에 나오지 말길. 이성경은 부디 소속사에드가 연기연습좀 시켜달라고하자!,"""'낭만닥터 김사부2' 한석규, 장관 수술 성공…들이닥친 최진호X김주헌(종합)""",offensive,1
나도 설리보면 천녀유혼의 임청하나 서기가 생각난다. 뭔가 애절하고 몽환적인 느낌이 나는 비쥬얼..,"""딘, 설리 피처링 논란 반박 """"신곡 '하루살이'에 제일 잘 어울려"""" [종합]""",none,0
아가 뒷머리 너무 귀엽다 ㅋㅋ아가는 안겨서 잘때 젤루 이뽕,"""""""청순한 아들맘""""..현영, 천하장사 아들안고 '편안한 아침'""",none,0
분필넣은 콧대..,"""[SC이슈]'송혜교♥' 송중기 """"사랑한다, 살아간다"""" 찬란한 소년美""",offensive,1
순간 고재근인줄알고 개깜놀했네.,"""[종합] 故 김재근, 4월 교통사고로 사망 '아내 따라 하늘로'""",none,0
중국이 저런건 정말 잘하는거야 헬조선 연예인은 탈세 하고도 뻔뻔하게 광고찍고 활동 잘만 하지 에라이~~~,"""[룩@차이나] 中관계자 """"판빙빙, 조사받고 귀가한 지 한참 됐다""""""",offensive,1
길참주 역 배우 찾아봤네요. 요즘 너무 재밌게 보는 드라마^^남궁민배우 연기도 정말 최고예요!,"""'스토브리그' 남궁민, '검은 머리 외국인' 이용우 용병 영입 '최고 14.3%'""",none,0
마누라 단속이나 잘해,"""박명수 """"마스크 샀다가 다시 취소 통보…가격 올리면 국민 힘들어"""" (라디오쇼) [종합]""",hate,1
언제나오는고?보고싶어용 두분~,"""'오창석♥' 이채은, 웨딩사진?...순백의 드레스 입고 '활짝'""",none,0
기사보고 이청아씨가 누군지 앎,"""[공식] 이청아 측 """"정준영과 사적 친분無…악성 루머에 법적 대응"""" [전문]""",none,0
YG 제국 부활하자 빅뱅 컴백해서 방탄 밟자!,"""'전역' 지드래곤, 탑 축하에 ♥화답 눈길...빅뱅 귀환으로 위기의 YG 구할까[종합]""",offensive,1
아무리 방송이지만 저런 여자가 호감을 표시하면 남자는 얼마나 무섭고 기분나쁠까ㅠㅠ 여성젠더권력...사장님 힘내세요 마음의 상처 잘 치유하시구여ㅠㅠ,"""[SC리뷰] """"다음 생에는 동시에 태어나요""""…'전참시' 이영자 짝사랑 단념""",hate,1
방탄 덕분에 줄줄이 엮이겠네^^ 그래도 사과는 방탄에서 끝나겠지? 최초로 전범국에 사과한기업.,"""[종합]""""BTS→트와이스""""…日, 다현 '위안부 셔츠'에 """"반일활동가"""" 비난""",offensive,1
참 재미없..... 역사왜곡하고도 겨우 이 정도...김은숙 좋아했는데 이번은 망작 인정,"""'미스터 션샤인' 변요한, 김태리와 같은 양복 입고 학당 방문! 이유는?""",offensive,1
아이즈원은 착한 주작 인정합니다.,"""'아이돌학교' 이해인父 """"CJ의 조작 드러난다면 두번 희롱당한 셈"""" 참담 심경 고백[종합]""",offensive,1
박진영씨 응원합니다~!!! 하지만 잘 분별했으면 좋겠네요. 이단도 믿음은 있거든요. 박진영씨 응원하는 사람도 있으니까 힘내십시오.,"""[종합] 박진영·배용준, '구원파 논란'부터 해명까지...진실은 어디에?""",none,0
근데 원래 사진 봐도 엄청 뚱뚱하더만ㅋㅋㅋㅋㅋㅋ 말 같지도 않은 소리 하고 앉았네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"""[DAY컷] ‘SKY캐슬’ 조미녀 “케이 男 아닌 女, 캐릭터 위해 18kg 증량” (전문)""",offensive,1
나르샤는 성형 할꺼면 조금만 하지 지금은 너무 많이 한거같아 부자연 스러워 아쉬움.ㅜㅜ,"""'백년손님' 황태경, 아내 나르샤 졸업사진 발견 """"용됐다""""[종합]""",offensive,1
이준 휴가나와서 성욕 해소는 확실히 하겠네ㅋㅋ,"""[단독] """"현실은, The 달달""""…이준♥정소민, 리얼 커플상""",hate,1
머여 이 쓰레기는,"""남태현 눈물 """"미워하지 말아달라"""" 걱정↑…소속사 """"스트레스多, 안정 찾았다"""" [종합]""",offensive,1
방탕소년단은..눈치도없다.. 헤어지기싫어도 어쩡수없이 이별해야하느누그릅앞에서... 해체생각햇다 말하거싶엇니생각이없어,"""방탄소년단·트와이스 대상→송중기·자넷잭슨, 'MAMA' 대장정 마무리""",offensive,1
좋아보이네 부부는헤어져도 천륜은못끊는가보다,"""송종국, 딸 지아와 운동 삼매경 '붕어빵 부녀'""",none,0
ㅆ성과들과 비교가 안되는 자연미 너무 좋다.거의 이영애배우급 미모.,"""[팝인터뷰①]이세영 """"'화유기', 참 아픈 작품…더 나은 환경 기대해""""""",hate,1
ㅋㅋㅋㅋㅋ 다 알고있지 .. 이제 러브라인은 누구로하지??? 김종국 전소민우로 하자 ㅋㅋㅋㅋㅋㅋㅋㅋ 광수야 헤어지면 다시 러브라인만들어줄게 ㅋㅋㅋ 나혼자산다 전현무 한혜진 처럼 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ다시 돌아와,"""'두데' 지석진 """"이광수♥이선빈 열애, 미리 알았냐고? 노코멘트"""" 웃음""",none,0
페미는 정신병이다. 정신병. 회사에서 여대 거르는게 왜그런줄 아직도 모르나?,"""산이, 콘서트 막말 논란→브랜뉴뮤직 """"책임 통감"""" 공식사과(종합)[Oh!쎈 이슈]""",hate,1
다니엘 잘못한거 없어요 공룡과 힘겨운 분쟁할때당신을 행복하게 해줄 사람 만나는 거ㅡ무조건 응원합니다,"""[단독] 강다니엘 측근 """"지효와 열애? 자연스레 감정 키워..음악 소홀히 한 적 없다""""""",none,0
요즘사람찾기 개쉬운데 일반사람들도 저거보단잘찾겠다 프로도예전만큼 재미도감동도없다,"""'TV는 사랑을 싣고' 이훈, 실패 후 뒤늦게 깨달은 무술감독의 조언[어저께TV]""",offensive,1
근데 너무 김수현 말투 따라하는 느낌이...목소리가 비슷한데 말투까지...,"""'백일의 낭군님' 도경수 음소거 눈물, 시청자도 울었다 '대체불가 연기력'""",none,0
친구따라 강남가서 ㅈ댐,에디킴 ‘너 사용법’에 한 누리꾼이 남긴 소름 돋는 성지 글,offensive,1
조센징들 남을 너무 까덴다 ... ㅎㅎ,"""'조카면 족하다' 김원희, 삼남매 조카와 첫 등장→홍석천 조카 입양 사연[종합]""",hate,1
남편손절하면 섭외들어올꺼같지? 당신은 끝났어 배우자한테도 의리 못지키는사람을 누가써?이기적인...,"""박해미, 황민과 합의 이혼…강경한 결단에 '응원 물결'(종합)""",offensive,1
관심 없다 느그들이 결혼을 하던지 ㅋㅋ 국민 비호감 이상화 강남이드릴로 뚫어서 나오니까 애네들도 나오고 으이그 지겹다 ㅋㅋㅋ,"""""""처음이자 마지막 동반출연"""" '아는 형님' 현아♥던, 4년 열애史 다 털었다 [어저께TV]""",offensive,1
그래 그동안 아니꼽게 봤지만 그래도 아프다니까 치료에 전념해서 꼭 완쾌하길,"""허지웅, 악성림프종 혈액암 투병 고백→방송 활동 올스톱 """"치료 전념""""[종합]""",none,0
죽은 최진실도 거의 닮지도 않은애가단지 진실이딸인것 뿐인데~본인이 엄마처럼 대스타인양 관심 받고싶은건지.......정상 아닌듯너 오빠처럼 조용히 살지.......,"""""""별이 되고 싶어""""…故 최진실 딸 최준희, 의미심장 만화 게재""",hate,1
왜 엄마 성이냐?,"""차재이, '차화연 딸' 언급에 관심↑..""""배우 활동한다""""""",offensive,1
마취크림 바르는데...수면마취까지는 필요없어요,"""하정우, 프로포폴 불법투약 아니었나…채널A, 병원장 문자 공개 [종합]""",none,0
"여자는 최소한 띠동갑 이상 남자 만나서 조신하게 살고, 혹 남자가 먼저 하늘로가면, 자기가 잘못해서 그런거라 반성하며, 죽을때까지 혼자 있어야함..","""소유진♥백종원, 호주 여행 근황에 누리꾼들 """"아빠랑 딸 같다""""""",hate,1
제발 미투 그만 짜증나,"""[단독] 김건모, 성폭행 의혹에도 콘서트ing..'미우새'는 """"방송여부 확인 중""""(종합)""",offensive,1
평소에 좀 잘하고 살지..,"""[종합] """"경솔한 행동""""VS""""뒷담화=열등감""""…김수민 아나운서 둘러싼 설전""",none,0
루머가 있었구나..,"""""""저 아니에요""""…최은경, 신종 코로나 확진자 루머→직접 해명 (전문)[종합]""",none,0
